0
32060
23048
25003
6026
24009
24062
29010
36022
39009
18113
26140
9369
30089
36015
25001
30083
15001
16010
18108
15105
20015
16155
26020
36018
12063
23051
23052
24005
26027
26333
16001
26406
16005
25061
19001
34061
14013
16006
26104
26001
26355
26402
26354
19056
23063
1043
29021
34007
27002
18119
18002
30007
35003
25025
34004
15107
40008
25342
26021
19055
23012
35001
12043
35087
35005
23045
19054
34013
26014
25017
20001
21023
25002
14022
19108
16002
20016
26007
26009
36019
35004
35002
24053
7037
15050
19058
26074
23062
11001
26004
14003
15008
16158
26108
7007
25301
36042
21020
8008
15006
24004
26358
6025
39018
30082
36010
16009
30081
29014
15009
3058
14001
26409
27004
16062
26324
19095
19114
30017
30001
18105
22061
7003
24008
18102
14120
34123
6013
18111
6012
27065
27064
27068
25029
29004
18114
16051
20019
14004
38001
9112
16011
25309
34010
30084
30031
19106
19110
19112
14123
26015
30004
27003
34083
19113
29007
30034
25021
24001
34119
34124
34121
34120
13081
25213
26075
26407
20002
34009
14009
30098
24011
26357
36013
32013
26093
14007
26005
26352
26351
15003
28002
27060
18005
19107
35011
26089
8011
19116
15005
12061
27066
12002
28001
25340
25006
18107
18106
18117
18124
23061
24061
12064
19162
22006
36171
35029
16013
30005
18019
7006
30099
30097
26404
39008
18053
3055
16157
19057
18024
19059
38010
34011
29025
24100
29020
34082
19045
25027
14029
24012
24002
25012
16159
9109
9111
26088
27001
23001
19094
19109
36084
26085
26401
26359
15002
26008
18115
16147
18112
34114
19115
15007
18110
29011
29022
19111
29023
16007
9108
18003
25020
21021
36083
7002
36020
26022
19044
26408
36021
34125
34122
16139
27025
13070
35071
22035
9001
14019
7010
19119
23044
23002
18109
26087
20008
26082
26079
26243
19101
18055
18057
18056
14121
23049
6021
16073
15004
25056
19117
34014
25014
25023
18001
23068
7062
19104
15011
26083
6011
25011
26019
34117
25050
19105
7009
25004
25024
35028
16008
39001
16137
7115
24067
7011
23047
29015
21022
30101
19103
32014
27011
30002
14006
16125
25015
34071
34081
39061
14005
25341
29024
10051
14125
30096
12008
12009
25016
34001
26405
29002
26356
14011
29001
24013
16003
10062
34118
24034
23050
26010
22003
26002
24047
14018
29009
36012
16146
1041
12001
25030
34005
26374
31075
26028
13072
20020
7012
23030
21018
23046
12007
14067
7004
25005
15104
25022
6014
16012
35078
16156
30117
16004
7049
9107
22071
22005
7001
7005
12005
39003
14122
34018
36037
27023
25058
7081
7033
26353
25308
19102
22009
12044
26006
30061
16148
